ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSOCLASSE,CLASSI,ALUNNIMASCHI,ALUNNIFEMMINE
201819,RC1E00800Q,SCUOLA PRIMARIA,1,1,6,8
201819,ALRH01500G,SCUOLA SECONDARIA II GRADO,3,2,23,11
201819,RMPC10500A,SCUOLA SECONDARIA II GRADO,2,1,3,17
201819,RMPS03500C,SCUOLA SECONDARIA II GRADO,4,2,9,14
201819,BGPSH85002,SCUOLA SECONDARIA II GRADO,4,1,20,9
201819,MI1E083004,SCUOLA PRIMARIA,1,2,22,24
201819,RM1M09800G,SCUOLA SECONDARIA I GRADO,1,1,10,10
201819,VA1E01500B,SCUOLA PRIMARIA,5,2,30,21
201819,BATD65500E,SCUOLA SECONDARIA II GRADO,2,1,1,2
201819,MITN03500N,SCUOLA SECONDARIA II GRADO,5,1,2,9
201819,BSTF01500P,SCUOLA SECONDARIA II GRADO,5,1,20,1
201819,BGRF2Q5004,SCUOLA SECONDARIA II GRADO,3,2,12,14
201819,PVPS01500C,SCUOLA SECONDARIA II GRADO,5,1,12,8
201819,NA1E150007,SCUOLA PRIMARIA,4,1,7,4
201819,NATF215004,SCUOLA SECONDARIA II GRADO,3,1,4,1
201819,TOPC10500T,SCUOLA SECONDARIA II GRADO,5,1,4,6
201819,RA1M001001,SCUOLA SECONDARIA I GRADO,2,1,15,14
201819,PS1E003007,SCUOLA PRIMARIA,3,1,6,7
201819,FG1E00500G,SCUOLA PRIMARIA,5,2,16,12
201819,SSTD02500P,SCUOLA SECONDARIA II GRADO,3,1,1,0
201819,RM1E09100G,SCUOLA PRIMARIA,2,1,7,7
201819,RC1E00300L,SCUOLA PRIMARIA,2,1,13,8
201819,NA1E11800B,SCUOLA PRIMARIA,3,1,10,12
201819,CS1E010005,SCUOLA PRIMARIA,4,1,1,2
201819,VE1E00200Q,SCUOLA PRIMARIA,1,2,11,10
201819,BSPS01500L,SCUOLA SECONDARIA II GRADO,5,1,16,4
201819,AQ1E00500T,SCUOLA PRIMARIA,5,1,16,12
201819,NAPS68500Q,SCUOLA SECONDARIA II GRADO,4,1,13,8
201819,RM1E193004,SCUOLA PRIMARIA,1,2,26,25
201819,FIPL8A500L,SCUOLA SECONDARIA II GRADO,1,1,3,3
201819,MI1E11900N,SCUOLA PRIMARIA,4,1,12,11
201819,MI1E024008,SCUOLA PRIMARIA,1,1,9,6
201819,NA1E01100Q,SCUOLA PRIMARIA,2,1,9,6
201819,BG1E014003,SCUOLA PRIMARIA,2,1,5,16
201819,MI1M06100C,SCUOLA SECONDARIA I GRADO,3,3,21,37
201819,AR1E00500C,SCUOLA PRIMARIA,2,1,9,14
201819,CE1E06200P,SCUOLA PRIMARIA,2,1,4,6
201819,CTPC605004,SCUOLA SECONDARIA II GRADO,2,1,1,2
201819,TOPC11500C,SCUOLA SECONDARIA II GRADO,4,1,0,2
201819,CE1E029003,SCUOLA PRIMARIA,4,1,7,4
201819,PA1E02000B,SCUOLA PRIMARIA,2,1,6,4
201819,FE1ME9500R,SCUOLA SECONDARIA I GRADO,2,1,15,13
201819,NATD21500T,SCUOLA SECONDARIA II GRADO,5,2,23,4
201819,VI1M01300P,SCUOLA SECONDARIA I GRADO,3,2,24,17
201819,NARHV2500V,SCUOLA SECONDARIA II GRADO,2,1,7,4
201819,TV1E01500T,SCUOLA PRIMARIA,5,2,33,19
201819,SARIF2500L,SCUOLA SECONDARIA II GRADO,3,1,4,1
201819,TO1M05700R,SCUOLA SECONDARIA I GRADO,2,1,10,11
201819,RM1E16700G,SCUOLA PRIMARIA,2,1,9,21
201819,MIRF105007,SCUOLA SECONDARIA II GRADO,4,1,4,15
201819,BSPMNI500T,SCUOLA SECONDARIA II GRADO,5,1,6,21
201819,LO1MOF5006,SCUOLA SECONDARIA I GRADO,1,1,6,5
201819,RMPM3Q500P,SCUOLA SECONDARIA II GRADO,3,1,2,7
201819,PDRHMH500P,SCUOLA SECONDARIA II GRADO,1,1,10,3
201819,MO1E00200L,SCUOLA PRIMARIA,4,2,20,26
201819,BI1E00100N,SCUOLA PRIMARIA,3,1,3,7
201819,MEPS01500B,SCUOLA SECONDARIA II GRADO,2,1,5,1
201819,RMSL5N500U,SCUOLA SECONDARIA II GRADO,3,1,2,5
201819,PTPM02500D,SCUOLA SECONDARIA II GRADO,3,1,14,16
201819,NOTB12500G,SCUOLA SECONDARIA II GRADO,4,1,10,1
201819,LTTDZG5007,SCUOLA SECONDARIA II GRADO,3,1,2,0
201819,RMPLO35009,SCUOLA SECONDARIA II GRADO,3,1,3,8
201819,PD1M007002,SCUOLA SECONDARIA I GRADO,1,2,17,10
201819,CA1M01500X,SCUOLA SECONDARIA I GRADO,1,1,13,14
201819,VE1E01100E,SCUOLA PRIMARIA,3,1,7,9
201819,MIPS72500B,SCUOLA SECONDARIA II GRADO,3,1,8,9
201819,PNPS9G5000,SCUOLA SECONDARIA II GRADO,2,1,9,8
201819,VEPMLV5000,SCUOLA SECONDARIA II GRADO,5,1,2,5
201819,RMPS03500C,SCUOLA SECONDARIA II GRADO,3,2,6,11
201819,MITL035006,SCUOLA SECONDARIA II GRADO,2,1,1,0
201819,VITB15500E,SCUOLA SECONDARIA II GRADO,3,1,6,0
201819,CORC43500S,SCUOLA SECONDARIA II GRADO,2,1,13,3
201819,SA1E01000A,SCUOLA PRIMARIA,3,1,9,4
201819,MI1E07200N,SCUOLA PRIMARIA,2,1,3,18
201819,RN1E001002,SCUOLA PRIMARIA,1,2,21,14
201819,RMPC05500E,SCUOLA SECONDARIA II GRADO,1,1,3,7
201819,BS1M025007,SCUOLA SECONDARIA I GRADO,2,1,7,15
201819,NA1E031001,SCUOLA PRIMARIA,1,1,10,8
201819,TVPC01500X,SCUOLA SECONDARIA II GRADO,5,1,5,10
201819,SARFTV500I,SCUOLA SECONDARIA II GRADO,1,1,5,1
201819,RM1E156005,SCUOLA PRIMARIA,5,1,6,10
201819,RM1E10700X,SCUOLA PRIMARIA,4,1,13,13
201819,BSPLS45007,SCUOLA SECONDARIA II GRADO,3,1,2,9
201819,LO1E002003,SCUOLA PRIMARIA,3,1,9,10
201819,TO1M054009,SCUOLA SECONDARIA I GRADO,1,2,37,20
201819,RMPMTS5005,SCUOLA SECONDARIA II GRADO,1,1,1,3
201819,LTRF05500R,SCUOLA SECONDARIA II GRADO,2,1,3,8
201819,MIPS1Q500Z,SCUOLA SECONDARIA II GRADO,1,2,18,10
201819,NATFZE5004,SCUOLA SECONDARIA II GRADO,2,1,4,2
201819,CTPSQC5001,SCUOLA SECONDARIA II GRADO,4,1,2,1
201819,PV1E00600C,SCUOLA PRIMARIA,2,1,4,14
201819,BGPMNC5002,SCUOLA SECONDARIA II GRADO,3,1,1,6
201819,IM1E00400R,SCUOLA PRIMARIA,4,1,17,10
201819,FI1E005008,SCUOLA PRIMARIA,5,1,7,12
201819,NA1E27400L,SCUOLA PRIMARIA,2,3,30,39
201819,MIPL20500L,SCUOLA SECONDARIA II GRADO,2,2,13,32
201819,NA1E09800B,SCUOLA PRIMARIA,3,2,10,13
201819,BSPS08500V,SCUOLA SECONDARIA II GRADO,2,1,11,3
201819,MIPSQ55000,SCUOLA SECONDARIA II GRADO,1,1,19,8
201819,NA1M037005,SCUOLA SECONDARIA I GRADO,1,1,6,5
201819,BLPSD7500D,SCUOLA SECONDARIA II GRADO,3,1,7,5
201819,VR1E00800A,SCUOLA PRIMARIA,5,1,16,8
201819,SIPS01500C,SCUOLA SECONDARIA II GRADO,2,1,9,4
201819,VA1E00700C,SCUOLA PRIMARIA,3,1,7,15
201819,PVPL02500T,SCUOLA SECONDARIA II GRADO,1,1,3,1
201819,CO1M022002,SCUOLA SECONDARIA I GRADO,2,1,7,8
201819,NAPMSV500U,SCUOLA SECONDARIA II GRADO,3,1,0,7
201819,LCTDVP5000,SCUOLA SECONDARIA II GRADO,1,1,9,5
201819,PO1E006004,SCUOLA PRIMARIA,4,1,11,16
201819,RA1M005008,SCUOLA SECONDARIA I GRADO,2,1,11,13
201819,BGPL055009,SCUOLA SECONDARIA II GRADO,1,1,1,3
201819,TO1E01400N,SCUOLA PRIMARIA,2,1,9,17
201819,TV1E01600N,SCUOLA PRIMARIA,3,2,19,14
201819,RM1E11700E,SCUOLA PRIMARIA,1,1,2,5
201819,RMTD67500X,SCUOLA SECONDARIA II GRADO,2,1,4,0
201819,LT1E00400C,SCUOLA PRIMARIA,2,1,11,18
201819,LI1E007001,SCUOLA PRIMARIA,1,1,11,4
201819,SATD25500P,SCUOLA SECONDARIA II GRADO,5,2,39,31
201819,MI1E03100B,SCUOLA PRIMARIA,3,2,30,24
201819,MO1E00200L,SCUOLA PRIMARIA,5,1,14,15
201819,CETD115003,SCUOLA SECONDARIA II GRADO,3,1,2,0
201819,BG1M01100R,SCUOLA SECONDARIA I GRADO,2,2,18,15
201819,MIPS535008,SCUOLA SECONDARIA II GRADO,3,1,8,2
201819,BSPS88500T,SCUOLA SECONDARIA II GRADO,5,1,11,2
201819,ANRFBS500Z,SCUOLA SECONDARIA II GRADO,5,2,26,20
201819,MI1E02200L,SCUOLA PRIMARIA,4,1,6,7
201819,RM1E065003,SCUOLA PRIMARIA,1,1,12,12
201819,BGSLQP500D,SCUOLA SECONDARIA II GRADO,4,1,0,4
201819,RMRHRE5002,SCUOLA SECONDARIA II GRADO,2,1,12,6
201819,NATNHS5003,SCUOLA SECONDARIA II GRADO,5,2,36,29
201819,PVPSTA500Q,SCUOLA SECONDARIA II GRADO,5,1,7,6
201819,TO1E05600Q,SCUOLA PRIMARIA,1,1,2,3
201819,RM1M029005,SCUOLA SECONDARIA I GRADO,2,1,15,14
201819,TOTF01500R,SCUOLA SECONDARIA II GRADO,4,2,38,0
201819,NA1E07000G,SCUOLA PRIMARIA,2,1,12,10
201819,AL1E6U500H,SCUOLA PRIMARIA,1,1,7,3
201819,NA1E12300V,SCUOLA PRIMARIA,1,2,20,13
201819,TVRA3C5009,SCUOLA SECONDARIA II GRADO,5,1,8,9
201819,NAPLOG500P,SCUOLA SECONDARIA II GRADO,5,1,5,4
201819,PO1E001001,SCUOLA PRIMARIA,3,1,12,12
201819,NA1E20200P,SCUOLA PRIMARIA,3,1,11,8
201819,VI1E00400P,SCUOLA PRIMARIA,5,2,26,23
201819,NA1E04800A,SCUOLA PRIMARIA,2,2,18,11
201819,NA1E13300D,SCUOLA PRIMARIA,3,1,10,11
201819,CL1E003004,SCUOLA PRIMARIA,5,1,4,8
201819,CSTDIV5005,SCUOLA SECONDARIA II GRADO,3,1,0,2
201819,BGPC05500B,SCUOLA SECONDARIA II GRADO,3,1,11,5
201819,MI1E046005,SCUOLA PRIMARIA,5,3,43,31
201819,CR1E00700T,SCUOLA PRIMARIA,4,1,13,10
201819,CSTD03500E,SCUOLA SECONDARIA II GRADO,3,1,2,1
201819,NA1M00600D,SCUOLA SECONDARIA I GRADO,1,1,8,16
201819,CETL04500C,SCUOLA SECONDARIA II GRADO,4,1,3,0
201819,RM1E01600T,SCUOLA PRIMARIA,2,1,7,5
201819,RM1E081001,SCUOLA PRIMARIA,5,1,3,0
201819,MEPS00500R,SCUOLA SECONDARIA II GRADO,4,1,15,3
201819,NA1E17400Q,SCUOLA PRIMARIA,4,1,14,14
201819,RM1E130001,SCUOLA PRIMARIA,1,1,9,9
201819,BSTF8F5009,SCUOLA SECONDARIA II GRADO,2,1,3,0
201819,NATL95500B,SCUOLA SECONDARIA II GRADO,4,1,2,2
201819,NATFU9500E,SCUOLA SECONDARIA II GRADO,4,1,1,3
201819,FIPSZD500T,SCUOLA SECONDARIA II GRADO,5,1,8,4
201819,NA1E25800P,SCUOLA PRIMARIA,1,1,7,11
201819,NOPSUI500C,SCUOLA SECONDARIA II GRADO,2,1,3,1
201819,FR1M00100E,SCUOLA SECONDARIA I GRADO,3,1,6,9
201819,CE1ELC500C,SCUOLA PRIMARIA,1,1,10,7
201819,MI1M01000G,SCUOLA SECONDARIA I GRADO,3,1,12,10
201819,BS1E01400G,SCUOLA PRIMARIA,5,1,12,15
201819,VTPM57500A,SCUOLA SECONDARIA II GRADO,5,1,2,3
201819,MC1M8S500G,SCUOLA SECONDARIA I GRADO,3,1,13,14
201819,GE1M02500G,SCUOLA SECONDARIA I GRADO,2,1,14,3
201819,PC1M00100C,SCUOLA SECONDARIA I GRADO,1,1,9,16
201819,VR1E003007,SCUOLA PRIMARIA,1,1,9,13
201819,MI1M104005,SCUOLA SECONDARIA I GRADO,2,1,7,5
201819,VATN01500A,SCUOLA SECONDARIA II GRADO,2,1,4,6
201819,ATPS715002,SCUOLA SECONDARIA II GRADO,3,2,7,1
201819,SATFTL5007,SCUOLA SECONDARIA II GRADO,5,2,67,2
201819,VAPS1O500A,SCUOLA SECONDARIA II GRADO,3,1,8,6
201819,UDPS01500B,SCUOLA SECONDARIA II GRADO,3,1,12,7
201819,FIPS15500B,SCUOLA SECONDARIA II GRADO,2,1,12,3
201819,SATD125002,SCUOLA SECONDARIA II GRADO,5,2,16,14
201819,NA1E05900R,SCUOLA PRIMARIA,1,1,8,10
201819,CN1E001003,SCUOLA PRIMARIA,5,1,13,6
201819,SATD25500P,SCUOLA SECONDARIA II GRADO,3,1,5,3
201819,BS1E025002,SCUOLA PRIMARIA,4,1,8,4
201819,PATD46500D,SCUOLA SECONDARIA II GRADO,5,1,9,3
201819,PEPL045006,SCUOLA SECONDARIA II GRADO,5,1,0,7
201819,RE1E007005,SCUOLA PRIMARIA,2,1,10,17
201819,LT1E00200R,SCUOLA PRIMARIA,1,1,11,16
201819,CTTDHQ5002,SCUOLA SECONDARIA II GRADO,4,1,2,0
201819,LEPC01500P,SCUOLA SECONDARIA II GRADO,5,1,3,9
201819,METD08500D,SCUOLA SECONDARIA II GRADO,4,1,1,0
201819,AVTD075001,SCUOLA SECONDARIA II GRADO,5,1,22,7
201819,RM1E036003,SCUOLA PRIMARIA,2,2,9,17
201819,MI1E003007,SCUOLA PRIMARIA,3,2,31,21
201819,MIPS36500A,SCUOLA SECONDARIA II GRADO,2,1,7,4
201819,CTPM155001,SCUOLA SECONDARIA II GRADO,3,1,2,3
201819,NA1E24000D,SCUOLA PRIMARIA,1,1,3,3
201819,MI1E02600X,SCUOLA PRIMARIA,2,1,12,11
201819,VRPS09500G,SCUOLA SECONDARIA II GRADO,2,1,12,3
201819,NARH02500L,SCUOLA SECONDARIA II GRADO,5,3,37,19
201819,VEPS00500C,SCUOLA SECONDARIA II GRADO,2,3,17,4
201819,RM1M14800B,SCUOLA SECONDARIA I GRADO,1,1,4,6
201819,NA1E226007,SCUOLA PRIMARIA,4,1,6,9
201819,MI1E011006,SCUOLA PRIMARIA,3,1,6,4
201819,AGTD07500P,SCUOLA SECONDARIA II GRADO,5,2,27,15
201819,CTTD08500P,SCUOLA SECONDARIA II GRADO,4,1,1,1
201819,AVRH2Q500U,SCUOLA SECONDARIA II GRADO,2,1,6,1
201819,SI1E002005,SCUOLA PRIMARIA,1,1,11,9
201819,VA1E00500R,SCUOLA PRIMARIA,5,1,17,6
201819,MI1E07300D,SCUOLA PRIMARIA,4,2,22,15
201819,NA1E25800P,SCUOLA PRIMARIA,4,1,8,8
201819,MIPS28500P,SCUOLA SECONDARIA II GRADO,2,1,5,2
201819,CE1EAZ5003,SCUOLA PRIMARIA,1,1,1,3
201819,NAPC095002,SCUOLA SECONDARIA II GRADO,2,1,7,12
201819,RMTD51500B,SCUOLA SECONDARIA II GRADO,1,1,3,0
201819,RM1E09500V,SCUOLA PRIMARIA,4,1,8,17
201819,RM1E17400P,SCUOLA PRIMARIA,2,1,10,6
201819,NARFGU5004,SCUOLA SECONDARIA II GRADO,1,1,0,7
201819,MS1E00400V,SCUOLA PRIMARIA,1,1,13,12
201819,PG1E001003,SCUOLA PRIMARIA,1,1,8,8
201819,NA1EPH500O,SCUOLA PRIMARIA,3,1,7,3
201819,PG1E00300P,SCUOLA PRIMARIA,5,1,21,11
201819,NA1E17000C,SCUOLA PRIMARIA,3,1,7,6
201819,MERHF3500O,SCUOLA SECONDARIA II GRADO,4,1,0,1
201819,CO1E013002,SCUOLA PRIMARIA,4,2,25,18
201819,BOTF2S5000,SCUOLA SECONDARIA II GRADO,3,1,25,2
201819,CT1MHE500T,SCUOLA SECONDARIA I GRADO,2,1,3,2
201819,NA1E25300G,SCUOLA PRIMARIA,5,1,9,10
201819,MI1E03500P,SCUOLA PRIMARIA,3,2,21,17
201819,BAPLS4500L,SCUOLA SECONDARIA II GRADO,3,1,4,5
201819,CT1E00100D,SCUOLA PRIMARIA,2,1,7,6
201819,MI1E04900L,SCUOLA PRIMARIA,2,3,33,36
201819,MIPM06500R,SCUOLA SECONDARIA II GRADO,2,1,4,7
201819,AN1E003001,SCUOLA PRIMARIA,1,1,12,3
201819,RMPC19500T,SCUOLA SECONDARIA II GRADO,4,1,9,8
201819,VE1M001005,SCUOLA SECONDARIA I GRADO,2,1,9,4
201819,MIPM14500C,SCUOLA SECONDARIA II GRADO,1,1,2,9
201819,AG1E00500B,SCUOLA PRIMARIA,5,1,8,7
201819,PATD91500R,SCUOLA SECONDARIA II GRADO,1,1,13,4
201819,RM1M12100B,SCUOLA SECONDARIA I GRADO,1,1,5,10
201819,LE1E00100P,SCUOLA PRIMARIA,2,2,24,11
201819,PGPM02500T,SCUOLA SECONDARIA II GRADO,4,1,5,5
201819,NAPL975007,SCUOLA SECONDARIA II GRADO,1,1,1,0
201819,MITD125002,SCUOLA SECONDARIA II GRADO,5,1,18,1
201819,NA1E01200G,SCUOLA PRIMARIA,3,1,4,6
201819,TO1E05100L,SCUOLA PRIMARIA,1,1,8,6
201819,BOPSR2500M,SCUOLA SECONDARIA II GRADO,1,1,17,8
201819,VARFS2500Z,SCUOLA SECONDARIA II GRADO,2,1,2,17
201819,CTPL145004,SCUOLA SECONDARIA II GRADO,2,1,4,1
201819,NA1E05400N,SCUOLA PRIMARIA,5,2,30,30
201819,CE1E03300P,SCUOLA PRIMARIA,5,1,13,5
201819,RMTAZI500E,SCUOLA SECONDARIA II GRADO,5,1,8,4
201819,NARI11500A,SCUOLA SECONDARIA II GRADO,5,1,4,5
201819,RMPS41500P,SCUOLA SECONDARIA II GRADO,5,1,15,1
201819,RMPC455002,SCUOLA SECONDARIA II GRADO,3,1,2,2
201819,PN1E001008,SCUOLA PRIMARIA,5,2,18,10
201819,MIPS04500E,SCUOLA SECONDARIA II GRADO,2,1,8,5
201819,VATFQS5007,SCUOLA SECONDARIA II GRADO,2,1,12,8
201819,BL1E00200B,SCUOLA PRIMARIA,4,2,19,20
201819,MI1E14100V,SCUOLA PRIMARIA,3,3,34,25
201819,CA1E00700Q,SCUOLA PRIMARIA,1,1,11,11
201819,RM1E030004,SCUOLA PRIMARIA,4,1,11,13
201819,OR1E00100R,SCUOLA PRIMARIA,4,1,10,12
201819,RM1E13800G,SCUOLA PRIMARIA,4,2,25,29
201819,RM1M02100E,SCUOLA SECONDARIA I GRADO,2,3,28,35
201819,LU1E00400X,SCUOLA PRIMARIA,5,1,7,5
201819,BG1E02000A,SCUOLA PRIMARIA,3,1,10,11
201819,VEPS04500V,SCUOLA SECONDARIA II GRADO,4,1,10,3
201819,RM1E198007,SCUOLA PRIMARIA,5,1,11,11
201819,NARHP4500A,SCUOLA SECONDARIA II GRADO,2,1,8,2
201819,BRPLL4500U,SCUOLA SECONDARIA II GRADO,4,1,1,7
201819,FI1E03300C,SCUOLA PRIMARIA,1,1,16,8
201819,MIPC06500L,SCUOLA SECONDARIA II GRADO,4,1,14,12
201819,VAPSE5500O,SCUOLA SECONDARIA II GRADO,4,1,7,3
201819,MI1E076001,SCUOLA PRIMARIA,1,1,11,10
201819,PARI025001,SCUOLA SECONDARIA II GRADO,4,1,2,2
201819,RN1E005009,SCUOLA PRIMARIA,4,2,20,24
201819,TOPS20500T,SCUOLA SECONDARIA II GRADO,5,1,17,12
201819,NATD305004,SCUOLA SECONDARIA II GRADO,2,1,11,1
201819,RMTD49500B,SCUOLA SECONDARIA II GRADO,3,2,9,7
201819,RMPC10500A,SCUOLA SECONDARIA II GRADO,3,1,7,8
201819,TVPL005007,SCUOLA SECONDARIA II GRADO,2,1,3,9
201819,RM1E149002,SCUOLA PRIMARIA,4,1,12,8
201819,VEPMLV5000,SCUOLA SECONDARIA II GRADO,3,1,2,8
201819,VVSD00500Q,SCUOLA SECONDARIA II GRADO,4,1,2,3
201819,PG1E00500A,SCUOLA PRIMARIA,4,1,12,6
201819,NATF545002,SCUOLA SECONDARIA II GRADO,1,1,2,10
201819,RO1M00300G,SCUOLA SECONDARIA I GRADO,2,1,7,4
201819,FG1E02500R,SCUOLA PRIMARIA,5,1,13,7
201819,TO1E024008,SCUOLA PRIMARIA,5,2,24,24
201819,MIPL30500D,SCUOLA SECONDARIA II GRADO,2,1,3,18
201819,RA1E00300B,SCUOLA PRIMARIA,5,1,13,15
201819,POPS9T5004,SCUOLA SECONDARIA II GRADO,2,1,9,2
201819,BO1M007003,SCUOLA SECONDARIA I GRADO,2,4,72,31
201819,ENRHA05008,SCUOLA SECONDARIA II GRADO,4,1,4,3
201819,NA1E10400D,SCUOLA PRIMARIA,3,1,6,6
201819,VE1E01000P,SCUOLA PRIMARIA,3,1,17,6
201819,TATD06500L,SCUOLA SECONDARIA II GRADO,5,1,16,7
201819,BG1E026009,SCUOLA PRIMARIA,2,1,9,14
201819,MIPSRS500B,SCUOLA SECONDARIA II GRADO,5,1,4,1
201819,AQ1E00100E,SCUOLA PRIMARIA,1,1,8,13
201819,VR1E011006,SCUOLA PRIMARIA,1,1,9,11
201819,CTTD045008,SCUOLA SECONDARIA II GRADO,5,1,10,5
201819,SA1E01500D,SCUOLA PRIMARIA,2,1,9,4
201819,COPC01500Q,SCUOLA SECONDARIA II GRADO,2,1,0,2
201819,RNPL01500X,SCUOLA SECONDARIA II GRADO,4,1,6,18
201819,CE1E01100T,SCUOLA PRIMARIA,2,1,10,23
201819,NA1E07400V,SCUOLA PRIMARIA,3,1,14,12
201819,TOPST1500C,SCUOLA SECONDARIA II GRADO,5,1,6,7
201819,BO1EI4500G,SCUOLA PRIMARIA,1,1,12,7
201819,SA1E02900B,SCUOLA PRIMARIA,4,2,12,16
201819,RM1E122002,SCUOLA PRIMARIA,2,1,8,8
201819,TO1M02400D,SCUOLA SECONDARIA I GRADO,1,2,20,14
201819,CA1M01100L,SCUOLA SECONDARIA I GRADO,2,2,16,10
201819,NAPS5P500P,SCUOLA SECONDARIA II GRADO,1,1,6,1
201819,PA1EZG500F,SCUOLA PRIMARIA,5,1,5,4
201819,REPM7R500G,SCUOLA SECONDARIA II GRADO,3,1,3,6
201819,CORH005002,SCUOLA SECONDARIA II GRADO,1,1,14,10
201819,ME1E01300E,SCUOLA PRIMARIA,2,1,3,13
201819,PA1E02900T,SCUOLA PRIMARIA,4,1,17,7
201819,NA1E206002,SCUOLA PRIMARIA,2,1,12,8
201819,SA1E012002,SCUOLA PRIMARIA,1,1,1,3
201819,RM1M01100X,SCUOLA SECONDARIA I GRADO,1,1,18,12
201819,CE1E02700B,SCUOLA PRIMARIA,3,1,7,8
201819,VRPS005004,SCUOLA SECONDARIA II GRADO,3,1,23,8
201819,BA1E00400B,SCUOLA PRIMARIA,1,2,16,22
201819,BGPMVO500T,SCUOLA SECONDARIA II GRADO,4,2,11,15
201819,NA1E08900L,SCUOLA PRIMARIA,2,1,12,3
201819,FG1E01100V,SCUOLA PRIMARIA,3,1,11,8
201819,SAPS07500A,SCUOLA SECONDARIA II GRADO,1,1,2,2
201819,NA1E11700G,SCUOLA PRIMARIA,4,2,23,28
201819,VI1M00400X,SCUOLA SECONDARIA I GRADO,1,1,15,10
201819,BG1M01800G,SCUOLA SECONDARIA I GRADO,1,2,27,26
201819,MIPMGC500D,SCUOLA SECONDARIA II GRADO,1,1,9,16
201819,TA1E00500X,SCUOLA PRIMARIA,4,1,12,11
201819,BSPSTZ5004,SCUOLA SECONDARIA II GRADO,2,2,26,14
201819,NO1E00300Q,SCUOLA PRIMARIA,3,2,13,29
201819,TPSD015003,SCUOLA SECONDARIA II GRADO,4,4,16,29
201819,NA1E15300P,SCUOLA PRIMARIA,1,1,2,9
201819,CE1E03900N,SCUOLA PRIMARIA,5,2,10,17
201819,BGPMZF5001,SCUOLA SECONDARIA II GRADO,4,1,3,0
201819,LTTD595008,SCUOLA SECONDARIA II GRADO,1,1,6,2
201819,AVTN0D5004,SCUOLA SECONDARIA II GRADO,3,1,1,3
201819,NA1E022006,SCUOLA PRIMARIA,3,2,30,22
201819,CAPS8T5007,SCUOLA SECONDARIA II GRADO,3,1,6,3
201819,PA1E04500Q,SCUOLA PRIMARIA,4,1,10,19
201819,FI1E01100G,SCUOLA PRIMARIA,4,1,7,3
201819,CTTF04500E,SCUOLA SECONDARIA II GRADO,5,1,12,1
201819,MSPC01500B,SCUOLA SECONDARIA II GRADO,2,1,7,8
201819,RGRHL4500A,SCUOLA SECONDARIA II GRADO,4,2,9,27
201819,FI1E01800A,SCUOLA PRIMARIA,1,1,10,16
201819,FO1M00600E,SCUOLA SECONDARIA I GRADO,1,2,28,12
201819,CTPM40500E,SCUOLA SECONDARIA II GRADO,3,1,1,2
201819,PT1E00300A,SCUOLA PRIMARIA,3,1,3,8
201819,FG1E023005,SCUOLA PRIMARIA,5,1,16,9
201819,BGPL04500P,SCUOLA SECONDARIA II GRADO,5,2,7,28
201819,MI1E05000R,SCUOLA PRIMARIA,1,2,17,18
201819,TO1E009006,SCUOLA PRIMARIA,1,2,11,16
201819,VT1E002002,SCUOLA PRIMARIA,1,1,10,14
201819,NA1E087001,SCUOLA PRIMARIA,3,1,9,4
201819,TV1E01000P,SCUOLA PRIMARIA,4,2,25,18
201819,PAPC12500D,SCUOLA SECONDARIA II GRADO,2,1,13,16
201819,NA1M024003,SCUOLA SECONDARIA I GRADO,3,1,5,7
201819,RMPS095004,SCUOLA SECONDARIA II GRADO,4,1,10,2
201819,MIRFHT500U,SCUOLA SECONDARIA II GRADO,5,1,5,18
201819,SRTN2V5006,SCUOLA SECONDARIA II GRADO,5,2,21,17
201819,VA1M013001,SCUOLA SECONDARIA I GRADO,2,3,30,41
201819,RM1ERP500L,SCUOLA PRIMARIA,1,1,8,7
201819,NA1E17900V,SCUOLA PRIMARIA,4,1,9,3
201819,SO1E00100E,SCUOLA PRIMARIA,3,1,11,2
201819,CA1E00600X,SCUOLA PRIMARIA,1,2,22,8
201819,TO1E02900B,SCUOLA PRIMARIA,4,1,6,9
201819,RCTDBT500S,SCUOLA SECONDARIA II GRADO,2,1,5,0
201819,UDPS0G500U,SCUOLA SECONDARIA II GRADO,2,1,12,0
201819,TS1E008001,SCUOLA PRIMARIA,3,1,10,13
201819,NOTD035008,SCUOLA SECONDARIA II GRADO,3,1,0,2
201819,TVPL75500A,SCUOLA SECONDARIA II GRADO,3,1,2,8
201819,MOTD02500A,SCUOLA SECONDARIA II GRADO,1,1,11,8
201819,RARI015004,SCUOLA SECONDARIA II GRADO,2,1,7,5
201819,LC1E00700C,SCUOLA PRIMARIA,3,1,12,8
201819,PZ1E00100B,SCUOLA PRIMARIA,5,1,5,11
201819,VTTD015005,SCUOLA SECONDARIA II GRADO,4,1,5,1
201819,MCPSL3500U,SCUOLA SECONDARIA II GRADO,4,1,0,1
201819,RMPL285002,SCUOLA SECONDARIA II GRADO,1,1,7,2
201819,TV1E005007,SCUOLA PRIMARIA,3,1,6,16
201819,NA1E03700X,SCUOLA PRIMARIA,2,3,35,23
201819,BO1MUE500U,SCUOLA SECONDARIA I GRADO,2,1,6,7
201819,MIPSO8500I,SCUOLA SECONDARIA II GRADO,1,1,18,1
201819,PA1M02400X,SCUOLA SECONDARIA I GRADO,2,1,10,8
