ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSOCLASSE,CLASSI,ALUNNIMASCHI,ALUNNIFEMMINE
201920,BS1E008008,SCUOLA PRIMARIA,4,2,23,14
201920,VAPSDE500S,SCUOLA SECONDARIA II GRADO,2,1,19,11
201920,AP1E00400B,SCUOLA PRIMARIA,4,1,6,15
201920,BG1E00700X,SCUOLA PRIMARIA,3,2,23,19
201920,BG1MT0500I,SCUOLA SECONDARIA I GRADO,3,1,18,9
201920,CE1E01100T,SCUOLA PRIMARIA,1,1,12,16
201920,SAPS8F500U,SCUOLA SECONDARIA II GRADO,5,2,41,19
201920,RM1E09700E,SCUOLA PRIMARIA,4,2,29,17
201920,TETD00500B,SCUOLA SECONDARIA II GRADO,1,1,3,0
201920,VI1E00500E,SCUOLA PRIMARIA,2,1,15,11
201920,CS1E008005,SCUOLA PRIMARIA,1,1,11,9
201920,CS1E00400T,SCUOLA PRIMARIA,2,1,4,5
201920,MB1E04900D,SCUOLA PRIMARIA,3,3,34,36
201920,RM1E01800D,SCUOLA PRIMARIA,4,1,10,7
201920,RMPS49500G,SCUOLA SECONDARIA II GRADO,4,1,12,10
201920,BGPS505007,SCUOLA SECONDARIA II GRADO,4,1,10,17
201920,FEPLL35007,SCUOLA SECONDARIA II GRADO,4,1,8,7
201920,RMPL135004,SCUOLA SECONDARIA II GRADO,3,1,7,11
201920,TO1M03200C,SCUOLA SECONDARIA I GRADO,1,2,23,16
201920,SA1E01500D,SCUOLA PRIMARIA,3,1,10,4
201920,BS1M02100X,SCUOLA SECONDARIA I GRADO,1,1,11,10
201920,FI1M01200L,SCUOLA SECONDARIA I GRADO,1,1,9,13
201920,RM1E16000R,SCUOLA PRIMARIA,3,1,10,7
201920,GE1E019003,SCUOLA PRIMARIA,3,1,11,14
201920,CS1E00600D,SCUOLA PRIMARIA,5,1,15,9
201920,NAPC08500B,SCUOLA SECONDARIA II GRADO,3,1,12,1
201920,PVPL02500T,SCUOLA SECONDARIA II GRADO,1,1,0,3
201920,RETB755007,SCUOLA SECONDARIA II GRADO,2,1,7,3
201920,BGPS02500P,SCUOLA SECONDARIA II GRADO,2,1,13,4
201920,NA1E200003,SCUOLA PRIMARIA,3,1,2,8
201920,BLPMMN5000,SCUOLA SECONDARIA II GRADO,4,1,1,7
201920,CETF6B500H,SCUOLA SECONDARIA II GRADO,4,1,5,0
201920,SRTL49500I,SCUOLA SECONDARIA II GRADO,3,1,1,0
201920,SVPS015002,SCUOLA SECONDARIA II GRADO,5,2,11,8
201920,PAPMB55005,SCUOLA SECONDARIA II GRADO,5,2,12,16
201920,BS1M013001,SCUOLA SECONDARIA I GRADO,2,3,43,31
201920,MEPS01500B,SCUOLA SECONDARIA II GRADO,4,1,3,3
201920,NA1E136001,SCUOLA PRIMARIA,1,1,18,8
201920,RMSLR1500M,SCUOLA SECONDARIA II GRADO,1,1,5,2
201920,PO1E00900G,SCUOLA PRIMARIA,3,1,14,10
201920,NAPC135007,SCUOLA SECONDARIA II GRADO,4,1,1,2
201920,CTTF04500E,SCUOLA SECONDARIA II GRADO,2,1,3,0
201920,PA1E04000L,SCUOLA PRIMARIA,3,1,7,11
201920,TOPS20500T,SCUOLA SECONDARIA II GRADO,5,1,16,11
201920,CATD005005,SCUOLA SECONDARIA II GRADO,1,1,2,0
201920,CE1ECZ5004,SCUOLA PRIMARIA,2,1,8,2
201920,RM1E134008,SCUOLA PRIMARIA,2,2,16,16
201920,RC1E00800Q,SCUOLA PRIMARIA,1,1,9,3
201920,BS1M017008,SCUOLA SECONDARIA I GRADO,2,2,26,15
201920,NA1E12300V,SCUOLA PRIMARIA,2,2,23,16
201920,NATD115001,SCUOLA SECONDARIA II GRADO,2,1,1,1
201920,NARH035007,SCUOLA SECONDARIA II GRADO,2,1,3,0
201920,RM1M08000A,SCUOLA SECONDARIA I GRADO,3,1,8,3
201920,MIPC09500C,SCUOLA SECONDARIA II GRADO,2,3,23,36
201920,NAPC00500E,SCUOLA SECONDARIA II GRADO,4,1,6,8
201920,MIPSO8500I,SCUOLA SECONDARIA II GRADO,4,1,16,2
201920,BSPS075008,SCUOLA SECONDARIA II GRADO,3,2,29,19
201920,TVTD02500D,SCUOLA SECONDARIA II GRADO,1,1,11,11
201920,CO1M013007,SCUOLA SECONDARIA I GRADO,3,2,33,20
201920,NA1E15300P,SCUOLA PRIMARIA,3,1,4,3
201920,PRTD02500N,SCUOLA SECONDARIA II GRADO,3,1,4,6
201920,NATL25500P,SCUOLA SECONDARIA II GRADO,5,2,61,9
201920,AR1E002001,SCUOLA PRIMARIA,1,1,7,5
201920,MITD5V500H,SCUOLA SECONDARIA II GRADO,3,2,17,24
201920,PATD87500G,SCUOLA SECONDARIA II GRADO,5,2,27,23
201920,RMPS235006,SCUOLA SECONDARIA II GRADO,5,2,25,13
201920,RM1E180002,SCUOLA PRIMARIA,2,2,16,16
201920,BNRHN2500D,SCUOLA SECONDARIA II GRADO,5,4,75,56
201920,PSTF005006,SCUOLA SECONDARIA II GRADO,4,1,27,2
201920,RM1M03800X,SCUOLA SECONDARIA I GRADO,1,1,9,10
201920,MI1E02700Q,SCUOLA PRIMARIA,5,1,14,12
201920,SARHV4500U,SCUOLA SECONDARIA II GRADO,3,1,3,2
201920,RGTD105002,SCUOLA SECONDARIA II GRADO,3,1,3,2
201920,RM1E11100G,SCUOLA PRIMARIA,4,1,9,10
201920,FIPS035009,SCUOLA SECONDARIA II GRADO,2,1,8,6
201920,BSTL01500V,SCUOLA SECONDARIA II GRADO,4,1,9,1
201920,BS1E00500R,SCUOLA PRIMARIA,4,2,24,18
201920,GE1E01000L,SCUOLA PRIMARIA,3,2,16,19
201920,MCPM505001,SCUOLA SECONDARIA II GRADO,2,1,4,9
201920,FI1E019006,SCUOLA PRIMARIA,3,1,17,13
201920,NAPSF2500E,SCUOLA SECONDARIA II GRADO,2,1,15,7
201920,NATD305004,SCUOLA SECONDARIA II GRADO,3,1,6,1
201920,BO1E01500R,SCUOLA PRIMARIA,1,2,22,24
201920,METH68500U,SCUOLA SECONDARIA II GRADO,2,1,2,0
201920,VE1E00400B,SCUOLA PRIMARIA,1,3,30,31
201920,CE1E04700L,SCUOLA PRIMARIA,3,1,7,4
201920,TOPQ04500Q,SCUOLA SECONDARIA II GRADO,2,1,17,13
201920,TVPMVC5000,SCUOLA SECONDARIA II GRADO,1,1,13,12
201920,CAPC005006,SCUOLA SECONDARIA II GRADO,3,1,4,6
201920,NA1E242005,SCUOLA PRIMARIA,2,1,4,8
201920,CHTF00500E,SCUOLA SECONDARIA II GRADO,1,1,2,0
201920,MNPC015004,SCUOLA SECONDARIA II GRADO,3,1,5,4
201920,RMPM7V500G,SCUOLA SECONDARIA II GRADO,5,1,9,6
201920,FO1E00400N,SCUOLA PRIMARIA,5,2,28,19
201920,FI1E00800Q,SCUOLA PRIMARIA,2,1,11,9
201920,SI1E002005,SCUOLA PRIMARIA,4,1,12,8
201920,RMTD545007,SCUOLA SECONDARIA II GRADO,1,1,4,2
201920,AVPCZU5001,SCUOLA SECONDARIA II GRADO,4,1,1,1
201920,GE1E01400X,SCUOLA PRIMARIA,4,1,8,0
201920,CE1E02700B,SCUOLA PRIMARIA,2,1,7,9
201920,GE1M006006,SCUOLA SECONDARIA I GRADO,2,1,11,15
201920,GEPC055008,SCUOLA SECONDARIA II GRADO,3,1,8,9
201920,BAPLS4500L,SCUOLA SECONDARIA II GRADO,5,1,3,11
201920,MBPL315001,SCUOLA SECONDARIA II GRADO,5,1,1,13
201920,MIPLGB500O,SCUOLA SECONDARIA II GRADO,5,1,3,23
201920,BGSLAE500Q,SCUOLA SECONDARIA II GRADO,1,1,1,3
201920,RMPMQB5004,SCUOLA SECONDARIA II GRADO,4,2,10,14
201920,TV1E005007,SCUOLA PRIMARIA,1,1,9,8
201920,VR1M02400D,SCUOLA SECONDARIA I GRADO,2,3,34,25
201920,VR1M00100R,SCUOLA SECONDARIA I GRADO,2,2,29,22
201920,VE1E014002,SCUOLA PRIMARIA,4,1,10,12
201920,MI1E004003,SCUOLA PRIMARIA,2,2,16,28
201920,RM1M130006,SCUOLA SECONDARIA I GRADO,3,1,14,13
201920,BRPLL4500U,SCUOLA SECONDARIA II GRADO,3,1,4,3
201920,MI1E089003,SCUOLA PRIMARIA,5,1,6,10
201920,TOPM085002,SCUOLA SECONDARIA II GRADO,1,1,2,7
201920,NA1E18100V,SCUOLA PRIMARIA,3,1,12,9
201920,TOPS125006,SCUOLA SECONDARIA II GRADO,1,1,4,1
201920,RNPM015006,SCUOLA SECONDARIA II GRADO,2,2,16,16
201920,MI1M01400V,SCUOLA SECONDARIA I GRADO,1,3,31,29
201920,NA1E06600X,SCUOLA PRIMARIA,4,2,9,14
201920,RM1E007003,SCUOLA PRIMARIA,2,1,10,5
201920,CT1E053006,SCUOLA PRIMARIA,5,1,3,4
201920,SATF795007,SCUOLA SECONDARIA II GRADO,5,2,61,2
201920,LTTD02500E,SCUOLA SECONDARIA II GRADO,5,2,30,22
201920,RE1E007005,SCUOLA PRIMARIA,5,2,20,11
201920,VR1M021002,SCUOLA SECONDARIA I GRADO,3,1,10,5
201920,LCTDVP5000,SCUOLA SECONDARIA II GRADO,3,1,12,5
201920,CTPM40500E,SCUOLA SECONDARIA II GRADO,4,1,1,3
201920,SR1E00600R,SCUOLA PRIMARIA,2,1,13,12
201920,BG1M01900B,SCUOLA SECONDARIA I GRADO,1,3,45,35
201920,NA1E079002,SCUOLA PRIMARIA,3,1,14,7
201920,RM1E094003,SCUOLA PRIMARIA,4,3,35,37
201920,VI1E01100T,SCUOLA PRIMARIA,2,1,14,11
201920,GE1E02300P,SCUOLA PRIMARIA,1,1,5,7
201920,CE1E036006,SCUOLA PRIMARIA,1,1,7,5
201920,BOPSHR500B,SCUOLA SECONDARIA II GRADO,1,1,10,3
201920,VI1M01500A,SCUOLA SECONDARIA I GRADO,2,1,9,3
201920,CSRFQA500F,SCUOLA SECONDARIA II GRADO,3,1,5,6
201920,PD1E00900C,SCUOLA PRIMARIA,5,1,14,5
201920,RG1E004008,SCUOLA PRIMARIA,4,1,7,7
201920,BSTD01500C,SCUOLA SECONDARIA II GRADO,4,1,14,9
201920,FG1E024001,SCUOLA PRIMARIA,3,1,7,6
201920,NAPMVM500H,SCUOLA SECONDARIA II GRADO,4,1,3,1
201920,NATDB75009,SCUOLA SECONDARIA II GRADO,5,6,152,59
201920,MI1M07800T,SCUOLA SECONDARIA I GRADO,3,3,36,42
201920,MIPL30500D,SCUOLA SECONDARIA II GRADO,3,1,2,16
201920,NA1E044003,SCUOLA PRIMARIA,2,2,22,26
201920,SA1M3G5007,SCUOLA SECONDARIA I GRADO,3,1,2,4
201920,VR1E00200B,SCUOLA PRIMARIA,4,1,12,10
201920,TV1E01700D,SCUOLA PRIMARIA,1,2,22,22
201920,RMSL015004,SCUOLA SECONDARIA II GRADO,2,1,4,18
201920,PIPS02500D,SCUOLA SECONDARIA II GRADO,1,1,6,4
201920,CSTD00500P,SCUOLA SECONDARIA II GRADO,5,1,11,3
201920,PGPS00500G,SCUOLA SECONDARIA II GRADO,2,1,12,2
201920,RM1E02000D,SCUOLA PRIMARIA,5,1,10,12
201920,FG1E01900D,SCUOLA PRIMARIA,1,1,9,3
201920,LTPSLH500H,SCUOLA SECONDARIA II GRADO,1,1,12,4
201920,RM1E121006,SCUOLA PRIMARIA,2,2,24,23
201920,RM1E03900E,SCUOLA PRIMARIA,1,1,10,6
201920,BS1E025002,SCUOLA PRIMARIA,2,1,3,4
201920,AL1E005002,SCUOLA PRIMARIA,2,1,14,13
201920,VA1E009004,SCUOLA PRIMARIA,3,2,30,18
201920,PO1E00200R,SCUOLA PRIMARIA,1,1,10,14
201920,SATD9H500H,SCUOLA SECONDARIA II GRADO,2,1,2,0
201920,CN1E00300P,SCUOLA PRIMARIA,4,1,4,7
201920,PA1E007001,SCUOLA PRIMARIA,5,1,9,12
201920,AVTN0D5004,SCUOLA SECONDARIA II GRADO,4,1,3,4
201920,AVTD06500A,SCUOLA SECONDARIA II GRADO,3,1,3,5
201920,PD1E021003,SCUOLA PRIMARIA,5,1,9,6
201920,SA1E00200B,SCUOLA PRIMARIA,3,1,14,11
201920,NATF41500Q,SCUOLA SECONDARIA II GRADO,5,3,90,7
201920,NA1E04000Q,SCUOLA PRIMARIA,3,1,7,12
201920,PRPSAV500N,SCUOLA SECONDARIA II GRADO,1,1,21,4
201920,NATL265009,SCUOLA SECONDARIA II GRADO,4,1,1,4
201920,RM1E04700D,SCUOLA PRIMARIA,2,1,9,8
201920,APTFI65001,SCUOLA SECONDARIA II GRADO,2,1,1,0
201920,FI1E006004,SCUOLA PRIMARIA,2,1,12,4
201920,NA1E094004,SCUOLA PRIMARIA,5,2,14,6
201920,VA1E9G500A,SCUOLA PRIMARIA,2,1,8,5
201920,PNPS9G5000,SCUOLA SECONDARIA II GRADO,3,1,10,5
201920,SAPMSZ500D,SCUOLA SECONDARIA II GRADO,1,1,7,1
201920,PV1E003001,SCUOLA PRIMARIA,3,2,20,25
201920,MB1M01600B,SCUOLA SECONDARIA I GRADO,1,1,13,16
201920,MB1E128009,SCUOLA PRIMARIA,4,2,22,10
201920,MI1E01900R,SCUOLA PRIMARIA,1,1,8,12
201920,MI1E011006,SCUOLA PRIMARIA,1,1,11,7
201920,CE1E07100D,SCUOLA PRIMARIA,4,1,7,8
201920,RM1E148006,SCUOLA PRIMARIA,2,2,26,20
201920,TO1M02200T,SCUOLA SECONDARIA I GRADO,1,1,12,9
201920,MI1E03100B,SCUOLA PRIMARIA,1,3,31,25
201920,NARF5C500N,SCUOLA SECONDARIA II GRADO,3,1,2,2
201920,MI1E054004,SCUOLA PRIMARIA,3,2,19,16
201920,RC1E005008,SCUOLA PRIMARIA,5,1,17,7
201920,NATD46500L,SCUOLA SECONDARIA II GRADO,4,1,5,3
201920,TO1E02100R,SCUOLA PRIMARIA,4,2,20,28
201920,FI1M00500D,SCUOLA SECONDARIA I GRADO,2,1,18,9
201920,RM1M07100G,SCUOLA SECONDARIA I GRADO,3,3,22,34
201920,UD1E002004,SCUOLA PRIMARIA,2,1,11,6
201920,RN1E001002,SCUOLA PRIMARIA,2,2,21,13
201920,MI1M056001,SCUOLA SECONDARIA I GRADO,3,2,19,19
201920,NA1E01100Q,SCUOLA PRIMARIA,2,1,8,8
201920,CO1E012006,SCUOLA PRIMARIA,1,1,12,6
201920,NATFPQ500Q,SCUOLA SECONDARIA II GRADO,3,1,2,3
201920,FRRFLA500P,SCUOLA SECONDARIA II GRADO,3,1,0,1
201920,NA1E1M500R,SCUOLA PRIMARIA,1,1,3,0
201920,PRPM015008,SCUOLA SECONDARIA II GRADO,2,1,5,6
201920,RC1E013007,SCUOLA PRIMARIA,5,1,5,9
201920,VA1M4Z500Q,SCUOLA SECONDARIA I GRADO,2,1,3,9
201920,SI1E003001,SCUOLA PRIMARIA,4,1,4,9
201920,BG1E01000Q,SCUOLA PRIMARIA,1,1,12,10
201920,FI1E021006,SCUOLA PRIMARIA,4,1,13,13
201920,NAPSZI500L,SCUOLA SECONDARIA II GRADO,5,1,11,9
201920,SP1E00500Q,SCUOLA PRIMARIA,2,1,8,9
201920,NOPC05500E,SCUOLA SECONDARIA II GRADO,2,3,30,24
201920,CZ1E45500Q,SCUOLA PRIMARIA,2,1,5,3
201920,CO1MCB500P,SCUOLA SECONDARIA I GRADO,3,1,8,4
201920,BOPL57500R,SCUOLA SECONDARIA II GRADO,1,2,8,13
201920,MI1E076001,SCUOLA PRIMARIA,3,1,11,13
201920,BG1E01100G,SCUOLA PRIMARIA,4,1,7,8
201920,MOPC005006,SCUOLA SECONDARIA II GRADO,2,1,6,10
201920,BSPLMR500P,SCUOLA SECONDARIA II GRADO,5,1,5,21
201920,LCPMEE500S,SCUOLA SECONDARIA II GRADO,4,1,5,21
201920,BG1M01200L,SCUOLA SECONDARIA I GRADO,1,2,18,27
201920,NA1E27300R,SCUOLA PRIMARIA,4,1,6,8
201920,MI1E12600R,SCUOLA PRIMARIA,5,3,43,35
201920,CZ1M00100B,SCUOLA SECONDARIA I GRADO,3,1,7,9
201920,TOSL01500G,SCUOLA SECONDARIA II GRADO,2,2,4,19
201920,BGPS0D500U,SCUOLA SECONDARIA II GRADO,4,2,21,10
201920,RGPS98500R,SCUOLA SECONDARIA II GRADO,1,1,1,1
201920,FIPSO9500R,SCUOLA SECONDARIA II GRADO,3,1,3,3
201920,NA1E151003,SCUOLA PRIMARIA,4,2,17,10
201920,TV1M00500C,SCUOLA SECONDARIA I GRADO,1,1,5,4
201920,BN1E82500A,SCUOLA PRIMARIA,2,1,14,14
201920,SATL00500A,SCUOLA SECONDARIA II GRADO,1,1,4,0
201920,RM1E128001,SCUOLA PRIMARIA,3,1,8,18
201920,PERFNA5005,SCUOLA SECONDARIA II GRADO,1,1,0,2
201920,CO1E01000E,SCUOLA PRIMARIA,3,2,13,9
201920,FI1E027005,SCUOLA PRIMARIA,1,1,2,7
201920,TS1E006009,SCUOLA PRIMARIA,1,1,5,6
201920,CZ1E002002,SCUOLA PRIMARIA,5,1,15,9
201920,BO1MZN5006,SCUOLA SECONDARIA I GRADO,2,2,19,23
201920,MI1EAE500E,SCUOLA PRIMARIA,3,1,12,9
201920,RM1M016003,SCUOLA SECONDARIA I GRADO,2,1,18,12
201920,MI1M084005,SCUOLA SECONDARIA I GRADO,3,2,28,23
201920,BGTL025001,SCUOLA SECONDARIA II GRADO,4,1,8,0
201920,POPS9T5004,SCUOLA SECONDARIA II GRADO,1,1,8,1
201920,LI1E00900L,SCUOLA PRIMARIA,4,1,15,13
201920,BSPMS9500M,SCUOLA SECONDARIA II GRADO,4,2,31,16
201920,LETD075009,SCUOLA SECONDARIA II GRADO,3,2,9,1
201920,CE1E008002,SCUOLA PRIMARIA,4,1,12,4
201920,SAPS11500B,SCUOLA SECONDARIA II GRADO,4,1,1,2
201920,VA1E01300Q,SCUOLA PRIMARIA,5,2,18,21
201920,CSPM04500A,SCUOLA SECONDARIA II GRADO,2,1,4,10
201920,NA1EM9500T,SCUOLA PRIMARIA,5,1,7,7
201920,NA1E02100A,SCUOLA PRIMARIA,5,1,8,11
201920,MI1E14300E,SCUOLA PRIMARIA,4,1,6,3
201920,ENRHA05008,SCUOLA SECONDARIA II GRADO,2,1,8,1
201920,MI1M077002,SCUOLA SECONDARIA I GRADO,1,2,20,22
201920,LO1E001007,SCUOLA PRIMARIA,4,1,16,12
201920,RM1E143003,SCUOLA PRIMARIA,4,1,14,14
201920,MN1E00200X,SCUOLA PRIMARIA,2,2,20,16
201920,FO1E002002,SCUOLA PRIMARIA,3,1,7,14
201920,APPQ045004,SCUOLA SECONDARIA II GRADO,5,1,6,8
201920,MC1M8S500G,SCUOLA SECONDARIA I GRADO,1,2,23,17
201920,TA1E00500X,SCUOLA PRIMARIA,4,1,10,17
201920,FI1E00200R,SCUOLA PRIMARIA,3,1,15,9
201920,CE1E05000C,SCUOLA PRIMARIA,5,1,12,6
201920,FIPL005008,SCUOLA SECONDARIA II GRADO,3,1,4,3
201920,PV1MPM500O,SCUOLA SECONDARIA I GRADO,2,1,15,12
201920,VRPS055005,SCUOLA SECONDARIA II GRADO,3,2,33,20
201920,SARHB8500P,SCUOLA SECONDARIA II GRADO,4,1,1,4
201920,NOPS03500C,SCUOLA SECONDARIA II GRADO,4,2,35,14
201920,MI1E445002,SCUOLA PRIMARIA,1,2,32,28
201920,CA1EUL5004,SCUOLA PRIMARIA,1,1,4,5
201920,ALPMQR5008,SCUOLA SECONDARIA II GRADO,1,1,1,3
201920,VARH01500A,SCUOLA SECONDARIA II GRADO,4,2,34,9
201920,ANTD03500D,SCUOLA SECONDARIA II GRADO,2,1,1,1
201920,VATFQS5007,SCUOLA SECONDARIA II GRADO,3,1,16,8
201920,CHTD035004,SCUOLA SECONDARIA II GRADO,4,1,1,2
201920,SRPM475001,SCUOLA SECONDARIA II GRADO,1,1,2,2
201920,MI1E04200T,SCUOLA PRIMARIA,1,2,26,21
201920,RMPLUU500N,SCUOLA SECONDARIA II GRADO,1,1,8,6
201920,UDPS0G500U,SCUOLA SECONDARIA II GRADO,4,1,10,0
201920,NA1E12300V,SCUOLA PRIMARIA,5,2,18,15
201920,BO1E01700C,SCUOLA PRIMARIA,4,2,22,29
201920,PARH005008,SCUOLA SECONDARIA II GRADO,3,3,4,4
201920,METDP0500I,SCUOLA SECONDARIA II GRADO,1,1,0,1
201920,RMTD325008,SCUOLA SECONDARIA II GRADO,5,2,27,13
201920,SATD4D500E,SCUOLA SECONDARIA II GRADO,5,2,49,17
201920,RMPS72500B,SCUOLA SECONDARIA II GRADO,1,1,6,0
201920,MBPS245005,SCUOLA SECONDARIA II GRADO,3,1,6,7
201920,RM1E11200B,SCUOLA PRIMARIA,4,1,13,12
201920,TO1E04300N,SCUOLA PRIMARIA,4,1,3,4
201920,NA1E06200L,SCUOLA PRIMARIA,1,3,30,34
201920,VA1M9G500V,SCUOLA SECONDARIA I GRADO,1,4,44,36
201920,PVSLMT5003,SCUOLA SECONDARIA II GRADO,1,1,1,10
201920,FR1E002005,SCUOLA PRIMARIA,4,1,14,7
201920,FI1E01000Q,SCUOLA PRIMARIA,1,1,11,13
201920,COSL035001,SCUOLA SECONDARIA II GRADO,5,1,7,15
201920,PATF02500T,SCUOLA SECONDARIA II GRADO,3,1,6,0
201920,TO1E05600Q,SCUOLA PRIMARIA,3,1,11,8
201920,RC1E00700X,SCUOLA PRIMARIA,2,1,15,10
201920,PAPMRG500C,SCUOLA SECONDARIA II GRADO,1,1,3,1
201920,RM1E08300L,SCUOLA PRIMARIA,2,3,34,16
201920,NO1E001004,SCUOLA PRIMARIA,3,1,12,7
201920,VEPS00500C,SCUOLA SECONDARIA II GRADO,4,3,19,6
201920,PA1E04000L,SCUOLA PRIMARIA,2,1,3,7
201920,TORI46500C,SCUOLA SECONDARIA II GRADO,1,1,5,5
201920,RMPS56500L,SCUOLA SECONDARIA II GRADO,2,1,3,1
201920,CA1E020006,SCUOLA PRIMARIA,2,1,10,13
201920,NA1E17400Q,SCUOLA PRIMARIA,4,1,9,7
201920,CERH015004,SCUOLA SECONDARIA II GRADO,4,1,6,2
201920,TO1M041007,SCUOLA SECONDARIA I GRADO,3,2,28,16
201920,TO1E033003,SCUOLA PRIMARIA,1,2,35,16
201920,RMPMFO500A,SCUOLA SECONDARIA II GRADO,1,1,2,18
201920,LTRF05500R,SCUOLA SECONDARIA II GRADO,3,1,2,11
201920,TO1MUU5007,SCUOLA SECONDARIA I GRADO,1,1,10,17
201920,AQ1E004002,SCUOLA PRIMARIA,5,1,11,7
201920,PA1MQ8500S,SCUOLA SECONDARIA I GRADO,1,1,6,7
201920,PATD91500R,SCUOLA SECONDARIA II GRADO,3,2,6,0
201920,CTPL145004,SCUOLA SECONDARIA II GRADO,5,1,5,7
201920,NATD355005,SCUOLA SECONDARIA II GRADO,3,1,11,2
201920,TOPC10500T,SCUOLA SECONDARIA II GRADO,1,1,2,8
201920,RMPS135009,SCUOLA SECONDARIA II GRADO,3,1,13,4
201920,RM1M06300L,SCUOLA SECONDARIA I GRADO,3,1,15,14
201920,VTTD015005,SCUOLA SECONDARIA II GRADO,5,2,35,16
201920,FIPS08500A,SCUOLA SECONDARIA II GRADO,3,1,7,4
201920,BSTF8F5009,SCUOLA SECONDARIA II GRADO,2,1,0,1
201920,PVTBDH500G,SCUOLA SECONDARIA II GRADO,2,1,2,0
201920,BS1E01500B,SCUOLA PRIMARIA,1,2,24,20
201920,PA1E165003,SCUOLA PRIMARIA,1,1,6,6
201920,RCRI015009,SCUOLA SECONDARIA II GRADO,4,1,2,1
201920,NATD2T5008,SCUOLA SECONDARIA II GRADO,4,1,1,0
201920,NA1E134009,SCUOLA PRIMARIA,4,1,8,6
201920,AGTD685001,SCUOLA SECONDARIA II GRADO,4,1,5,0
201920,TOPL03500P,SCUOLA SECONDARIA II GRADO,4,2,17,19
201920,MIPS16500L,SCUOLA SECONDARIA II GRADO,5,3,48,25
201920,VI1E00600A,SCUOLA PRIMARIA,2,2,14,13
201920,CS1E002006,SCUOLA PRIMARIA,5,1,13,14
201920,NA1E8R5008,SCUOLA PRIMARIA,1,1,6,5
201920,PI1E00300B,SCUOLA PRIMARIA,3,1,13,14
201920,RMPSII500C,SCUOLA SECONDARIA II GRADO,3,1,9,3
201920,CZSL00500G,SCUOLA SECONDARIA II GRADO,2,1,1,2
201920,MI1M05800L,SCUOLA SECONDARIA I GRADO,2,2,12,35
201920,NAPL975007,SCUOLA SECONDARIA II GRADO,3,1,3,7
201920,PAPM065007,SCUOLA SECONDARIA II GRADO,3,1,0,2
201920,CERHU1500P,SCUOLA SECONDARIA II GRADO,1,1,10,2
201920,RNTL025002,SCUOLA SECONDARIA II GRADO,1,1,1,0
201920,CR1E005006,SCUOLA PRIMARIA,4,1,11,10
201920,RMTD7E500U,SCUOLA SECONDARIA II GRADO,2,1,2,0
201920,GE1E01700B,SCUOLA PRIMARIA,2,1,9,7
201920,ME1M010008,SCUOLA SECONDARIA I GRADO,1,1,11,14
201920,ME1E00300X,SCUOLA PRIMARIA,2,1,4,7
201920,CE1E02500Q,SCUOLA PRIMARIA,5,1,6,7
201920,REPLP0500O,SCUOLA SECONDARIA II GRADO,3,1,3,8
201920,GEPL01500Q,SCUOLA SECONDARIA II GRADO,1,9,25,129
201920,VAPS025007,SCUOLA SECONDARIA II GRADO,1,1,7,4
201920,NAPM31500X,SCUOLA SECONDARIA II GRADO,5,1,7,12
201920,NA1E151003,SCUOLA PRIMARIA,1,2,9,10
201920,NA1E20800N,SCUOLA PRIMARIA,3,1,7,5
201920,PDPC01500T,SCUOLA SECONDARIA II GRADO,4,1,5,13
201920,NA1E24900X,SCUOLA PRIMARIA,3,1,10,6
201920,LTPLCG500C,SCUOLA SECONDARIA II GRADO,3,1,0,8
201920,NATF30500A,SCUOLA SECONDARIA II GRADO,1,1,1,7
201920,RMTDSN500S,SCUOLA SECONDARIA II GRADO,4,1,6,1
201920,CE1E008002,SCUOLA PRIMARIA,1,1,9,11
201920,RMSL5N500U,SCUOLA SECONDARIA II GRADO,3,1,0,12
201920,TATD08500T,SCUOLA SECONDARIA II GRADO,4,2,10,9
201920,PO1E006004,SCUOLA PRIMARIA,2,1,11,9
201920,CTTE01500X,SCUOLA SECONDARIA II GRADO,2,2,5,5
201920,CLTD095008,SCUOLA SECONDARIA II GRADO,4,1,6,7
201920,RN1E005009,SCUOLA PRIMARIA,3,2,29,15
201920,NA1E015003,SCUOLA PRIMARIA,1,1,8,3
201920,NA1E07700A,SCUOLA PRIMARIA,4,1,10,12
201920,AVTF6H500N,SCUOLA SECONDARIA II GRADO,4,1,5,2
201920,FG1E00300X,SCUOLA PRIMARIA,4,1,11,3
201920,NAPM05500Q,SCUOLA SECONDARIA II GRADO,2,1,6,18
201920,RMPL22500A,SCUOLA SECONDARIA II GRADO,2,1,7,12
201920,MIPLGB500O,SCUOLA SECONDARIA II GRADO,4,1,3,18
201920,NATFED500D,SCUOLA SECONDARIA II GRADO,5,2,34,0
201920,FR1EZQ500N,SCUOLA PRIMARIA,5,1,7,3
201920,PR1M008004,SCUOLA SECONDARIA I GRADO,3,2,29,21
201920,RMSL015004,SCUOLA SECONDARIA II GRADO,1,1,5,10
201920,TO1M01400V,SCUOLA SECONDARIA I GRADO,1,2,14,13
201920,VA1M01000D,SCUOLA SECONDARIA I GRADO,3,4,42,52
201920,LCRC4F500Q,SCUOLA SECONDARIA II GRADO,1,1,11,3
201920,CTPM345004,SCUOLA SECONDARIA II GRADO,2,1,7,0
201920,NAPSNL500R,SCUOLA SECONDARIA II GRADO,2,1,17,3
