ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSOCLASSE,CLASSI,ALUNNIMASCHI,ALUNNIFEMMINE
202122,PV1E00500L,SCUOLA PRIMARIA,5,2,27,26
202122,GEPL01500Q,SCUOLA SECONDARIA II GRADO,5,8,25,127
202122,PTPS3N5004,SCUOLA SECONDARIA II GRADO,5,2,21,8
202122,GO1MGQ500P,SCUOLA SECONDARIA I GRADO,1,1,5,3
202122,GE1E01600G,SCUOLA PRIMARIA,4,1,13,8
202122,CTPS075008,SCUOLA SECONDARIA II GRADO,2,2,18,2
202122,MI1E01500D,SCUOLA PRIMARIA,2,2,16,15
202122,RMTD58500N,SCUOLA SECONDARIA II GRADO,2,1,16,4
202122,BGTB015001,SCUOLA SECONDARIA II GRADO,3,3,48,7
202122,BGPSL2500D,SCUOLA SECONDARIA II GRADO,3,1,4,3
202122,RMPC185007,SCUOLA SECONDARIA II GRADO,1,1,13,15
202122,VIPS00500Q,SCUOLA SECONDARIA II GRADO,4,1,8,2
202122,MOTD02500A,SCUOLA SECONDARIA II GRADO,1,1,14,1
202122,CN1E001003,SCUOLA PRIMARIA,2,1,6,9
202122,CA1E013003,SCUOLA PRIMARIA,4,1,15,15
202122,FIPS035009,SCUOLA SECONDARIA II GRADO,5,1,5,9
202122,TOPQ04500Q,SCUOLA SECONDARIA II GRADO,3,1,11,16
202122,NA1E192009,SCUOLA PRIMARIA,3,1,4,6
202122,CE1E04100N,SCUOLA PRIMARIA,5,1,11,5
202122,CE1E043009,SCUOLA PRIMARIA,3,1,11,7
202122,PA1EC8500U,SCUOLA PRIMARIA,3,1,9,3
202122,MI1E06000B,SCUOLA PRIMARIA,4,2,21,16
202122,RM1E12300T,SCUOLA PRIMARIA,1,2,21,22
202122,BGPL055009,SCUOLA SECONDARIA II GRADO,4,1,6,12
202122,NA1E119007,SCUOLA PRIMARIA,2,1,10,4
202122,PCPS01500A,SCUOLA SECONDARIA II GRADO,3,1,3,6
202122,RN1E00900L,SCUOLA PRIMARIA,2,1,12,12
202122,GRPS005002,SCUOLA SECONDARIA II GRADO,4,1,4,4
202122,AN1M00200A,SCUOLA SECONDARIA I GRADO,3,1,8,4
202122,AR1E002001,SCUOLA PRIMARIA,3,1,6,6
202122,AL1E00600T,SCUOLA PRIMARIA,5,2,25,23
202122,RMPMFO500A,SCUOLA SECONDARIA II GRADO,3,1,2,15
202122,RM1E06100Q,SCUOLA PRIMARIA,5,1,18,11
202122,MCTFL85000,SCUOLA SECONDARIA II GRADO,2,1,1,3
202122,RMPM3Q500P,SCUOLA SECONDARIA II GRADO,4,1,2,11
202122,VAPM04500D,SCUOLA SECONDARIA II GRADO,4,1,8,7
202122,LC1M08000Q,SCUOLA SECONDARIA I GRADO,3,2,16,23
202122,TV1E005007,SCUOLA PRIMARIA,5,1,2,8
202122,MIPC075007,SCUOLA SECONDARIA II GRADO,2,1,13,11
202122,MIPL30500D,SCUOLA SECONDARIA II GRADO,3,1,3,9
202122,TO1E004003,SCUOLA PRIMARIA,3,1,10,13
202122,TO1E02700Q,SCUOLA PRIMARIA,5,2,30,25
202122,NATFGP5005,SCUOLA SECONDARIA II GRADO,5,2,28,34
202122,UDPS01500B,SCUOLA SECONDARIA II GRADO,4,1,10,12
202122,CTTD92500V,SCUOLA SECONDARIA II GRADO,4,1,8,1
202122,MI1E08000L,SCUOLA PRIMARIA,3,1,4,8
202122,NATD0C5008,SCUOLA SECONDARIA II GRADO,4,1,11,3
202122,CSTDDC500C,SCUOLA SECONDARIA II GRADO,5,1,10,9
202122,RM1E13900B,SCUOLA PRIMARIA,2,1,11,10
202122,METFU8500R,SCUOLA SECONDARIA II GRADO,3,1,1,0
202122,MCPMOP500O,SCUOLA SECONDARIA II GRADO,5,2,13,22
202122,VRPM01500Q,SCUOLA SECONDARIA II GRADO,3,3,30,23
202122,REPSQE5008,SCUOLA SECONDARIA II GRADO,3,1,9,5
202122,NA1E149003,SCUOLA PRIMARIA,3,1,6,0
202122,LCRF085005,SCUOLA SECONDARIA II GRADO,4,1,4,15
202122,RC1E01100G,SCUOLA PRIMARIA,3,1,6,5
202122,PDPS77500P,SCUOLA SECONDARIA II GRADO,1,2,22,14
202122,MITFDH5000,SCUOLA SECONDARIA II GRADO,3,1,20,11
202122,SASD00500E,SCUOLA SECONDARIA II GRADO,2,1,2,0
202122,RMTND1500F,SCUOLA SECONDARIA II GRADO,1,1,1,2
202122,TA1E003008,SCUOLA PRIMARIA,2,1,13,7
202122,NA1E08900L,SCUOLA PRIMARIA,1,1,10,5
202122,TVPM8T500U,SCUOLA SECONDARIA II GRADO,1,1,8,9
202122,NATD355005,SCUOLA SECONDARIA II GRADO,4,1,10,0
202122,MIPSQB5007,SCUOLA SECONDARIA II GRADO,2,1,16,2
202122,MIPS375001,SCUOLA SECONDARIA II GRADO,3,2,38,13
202122,VRPSEM5005,SCUOLA SECONDARIA II GRADO,5,1,6,0
202122,RMPC29500P,SCUOLA SECONDARIA II GRADO,3,1,7,11
202122,VI1E00600A,SCUOLA PRIMARIA,4,2,13,16
202122,VAPLDB5003,SCUOLA SECONDARIA II GRADO,2,1,3,9
202122,RMPLB3500E,SCUOLA SECONDARIA II GRADO,3,1,2,4
202122,PD1E01100C,SCUOLA PRIMARIA,1,1,10,5
202122,MITFDH5000,SCUOLA SECONDARIA II GRADO,4,1,19,11
202122,BN1ES9500O,SCUOLA PRIMARIA,1,1,2,6
202122,CORF8L5003,SCUOLA SECONDARIA II GRADO,4,1,0,3
202122,NA1E193005,SCUOLA PRIMARIA,3,1,7,3
202122,TATD055002,SCUOLA SECONDARIA II GRADO,1,1,0,4
202122,RM1E057004,SCUOLA PRIMARIA,3,1,13,17
202122,CTPL00500R,SCUOLA SECONDARIA II GRADO,2,1,1,4
202122,ME1E00900V,SCUOLA PRIMARIA,2,1,6,4
202122,PA1EC8500U,SCUOLA PRIMARIA,2,1,8,3
202122,MBPSTE500O,SCUOLA SECONDARIA II GRADO,1,1,22,8
202122,PAPMO7500Q,SCUOLA SECONDARIA II GRADO,1,1,0,8
202122,MIPC06500L,SCUOLA SECONDARIA II GRADO,4,1,11,17
202122,NA1E094004,SCUOLA PRIMARIA,4,1,6,4
202122,NA1E12000B,SCUOLA PRIMARIA,5,1,4,3
202122,MBPS8T500R,SCUOLA SECONDARIA II GRADO,2,1,15,10
202122,VI1M00700B,SCUOLA SECONDARIA I GRADO,3,1,12,16
202122,RMPS575007,SCUOLA SECONDARIA II GRADO,2,1,2,3
202122,RN1E01000R,SCUOLA PRIMARIA,4,1,13,12
202122,CS1E003002,SCUOLA PRIMARIA,3,1,6,14
202122,LC1E00100D,SCUOLA PRIMARIA,3,1,11,8
202122,MI1E8P5009,SCUOLA PRIMARIA,1,1,3,3
202122,AN1E00500L,SCUOLA PRIMARIA,3,3,3,3
202122,VBSLCH500S,SCUOLA SECONDARIA II GRADO,3,1,2,6
202122,RMPS03500C,SCUOLA SECONDARIA II GRADO,2,2,7,11
202122,VAPMCL500Q,SCUOLA SECONDARIA II GRADO,3,1,9,14
202122,PAPC58500L,SCUOLA SECONDARIA II GRADO,2,1,4,9
202122,RMPM08500E,SCUOLA SECONDARIA II GRADO,4,1,3,22
202122,PA1E03800L,SCUOLA PRIMARIA,3,1,4,7
202122,VAPSOR500F,SCUOLA SECONDARIA II GRADO,5,1,16,7
202122,TPSD015003,SCUOLA SECONDARIA II GRADO,5,3,9,36
202122,TV1E00200Q,SCUOLA PRIMARIA,4,2,19,32
202122,NARH96500S,SCUOLA SECONDARIA II GRADO,1,1,12,15
202122,CR1E00200P,SCUOLA PRIMARIA,5,2,20,21
202122,NA1E05300T,SCUOLA PRIMARIA,3,1,6,8
202122,UDPS0G500U,SCUOLA SECONDARIA II GRADO,1,2,15,5
202122,VA1E008008,SCUOLA PRIMARIA,1,2,14,26
202122,NA1E06700Q,SCUOLA PRIMARIA,3,2,25,13
202122,NATHA4500E,SCUOLA SECONDARIA II GRADO,5,3,80,9
202122,GEPSC85001,SCUOLA SECONDARIA II GRADO,1,1,6,2
202122,NAPM29500X,SCUOLA SECONDARIA II GRADO,4,1,0,5
202122,CTTL07500E,SCUOLA SECONDARIA II GRADO,3,1,8,0
202122,TO1M02400D,SCUOLA SECONDARIA I GRADO,2,1,13,10
202122,SP1E002008,SCUOLA PRIMARIA,5,1,14,13
202122,MC1M8S500G,SCUOLA SECONDARIA I GRADO,2,1,9,7
202122,CAPS005009,SCUOLA SECONDARIA II GRADO,3,1,7,8
202122,MOPS0N500H,SCUOLA SECONDARIA II GRADO,4,1,10,6
202122,BO1M01300A,SCUOLA SECONDARIA I GRADO,3,3,24,28
202122,BOPSOI5007,SCUOLA SECONDARIA II GRADO,1,1,20,8
202122,BNRHZS500C,SCUOLA SECONDARIA II GRADO,3,2,4,3
202122,SA1E00200B,SCUOLA PRIMARIA,5,1,10,11
202122,BS1E01500B,SCUOLA PRIMARIA,2,2,16,21
202122,RC1E005008,SCUOLA PRIMARIA,1,1,5,2
202122,NA1E09000R,SCUOLA PRIMARIA,3,2,15,10
202122,NA1E08400D,SCUOLA PRIMARIA,4,2,25,17
202122,UD1E00400Q,SCUOLA PRIMARIA,3,1,4,8
202122,CSTD03500E,SCUOLA SECONDARIA II GRADO,5,1,6,6
202122,NATD8F500U,SCUOLA SECONDARIA II GRADO,4,1,5,4
202122,VI1E002003,SCUOLA PRIMARIA,5,1,5,4
202122,RMPL00500B,SCUOLA SECONDARIA II GRADO,5,1,9,8
202122,MB1E04100V,SCUOLA PRIMARIA,3,2,27,17
202122,RMPL46500E,SCUOLA SECONDARIA II GRADO,5,1,2,1
202122,BL1E00100G,SCUOLA PRIMARIA,3,1,16,14
202122,PNTD7Z500U,SCUOLA SECONDARIA II GRADO,5,2,14,7
202122,NA1E22400G,SCUOLA PRIMARIA,2,3,24,18
202122,COPSUC5004,SCUOLA SECONDARIA II GRADO,4,1,18,7
202122,RMTN8V500Q,SCUOLA SECONDARIA II GRADO,3,1,3,5
202122,TA1M00300D,SCUOLA SECONDARIA I GRADO,3,1,15,11
202122,RC1E00800Q,SCUOLA PRIMARIA,5,1,14,7
202122,SARFMI5004,SCUOLA SECONDARIA II GRADO,3,1,1,4
202122,VATD12500X,SCUOLA SECONDARIA II GRADO,5,1,15,1
202122,PA1E04500Q,SCUOLA PRIMARIA,3,1,8,17
202122,RMPSVP500H,SCUOLA SECONDARIA II GRADO,2,2,6,5
202122,RMPLA95002,SCUOLA SECONDARIA II GRADO,2,1,9,16
202122,VI1E01200N,SCUOLA PRIMARIA,4,2,19,26
202122,CN1E00200V,SCUOLA PRIMARIA,4,1,11,4
202122,VE1E014002,SCUOLA PRIMARIA,3,1,7,11
202122,CETAVH500S,SCUOLA SECONDARIA II GRADO,5,1,12,6
202122,NA1E031001,SCUOLA PRIMARIA,2,2,15,11
202122,MI1E13000C,SCUOLA PRIMARIA,2,1,16,10
202122,VATD18500G,SCUOLA SECONDARIA II GRADO,3,1,8,7
202122,PAPC695004,SCUOLA SECONDARIA II GRADO,1,1,1,0
202122,RG1E00300C,SCUOLA PRIMARIA,2,1,12,6
202122,PA1E02900T,SCUOLA PRIMARIA,5,2,15,12
202122,TPTD80500R,SCUOLA SECONDARIA II GRADO,3,1,7,5
202122,TV1E01000P,SCUOLA PRIMARIA,2,2,18,26
202122,NARH065003,SCUOLA SECONDARIA II GRADO,4,2,8,7
202122,CR1M00300Q,SCUOLA SECONDARIA I GRADO,2,3,31,27
202122,AR1E00400L,SCUOLA PRIMARIA,4,2,16,19
202122,NA1E6E500B,SCUOLA PRIMARIA,5,1,4,7
202122,CERHFI5007,SCUOLA SECONDARIA II GRADO,1,1,4,5
202122,BG1E030001,SCUOLA PRIMARIA,4,2,26,28
202122,CETF01500C,SCUOLA SECONDARIA II GRADO,1,1,19,3
202122,NA1E04800A,SCUOLA PRIMARIA,2,2,13,15
202122,FI1M01100R,SCUOLA SECONDARIA I GRADO,1,2,21,23
202122,GE1E034005,SCUOLA PRIMARIA,2,1,3,2
202122,MI1E132004,SCUOLA PRIMARIA,2,1,4,7
202122,SRTN2V5006,SCUOLA SECONDARIA II GRADO,5,2,29,23
202122,VA1M01400R,SCUOLA SECONDARIA I GRADO,1,2,25,26
202122,NATL25500P,SCUOLA SECONDARIA II GRADO,2,1,4,12
202122,MNPS00500L,SCUOLA SECONDARIA II GRADO,4,1,11,8
202122,CZ1M002007,SCUOLA SECONDARIA I GRADO,2,1,12,9
202122,CAPS8T5007,SCUOLA SECONDARIA II GRADO,2,1,9,1
202122,NATL265009,SCUOLA SECONDARIA II GRADO,5,2,61,8
202122,BO1MUE500U,SCUOLA SECONDARIA I GRADO,1,1,8,1
202122,BO1M00400G,SCUOLA SECONDARIA I GRADO,2,1,4,0
202122,BN1M4D5009,SCUOLA SECONDARIA I GRADO,2,1,8,10
202122,SA1E01300T,SCUOLA PRIMARIA,2,2,22,20
202122,RM1E17400P,SCUOLA PRIMARIA,2,1,8,9
202122,RA1E00200G,SCUOLA PRIMARIA,1,2,15,24
202122,RM1E03100X,SCUOLA PRIMARIA,5,1,10,4
202122,NA1E08400D,SCUOLA PRIMARIA,3,2,19,17
202122,NATDB75009,SCUOLA SECONDARIA II GRADO,5,6,134,76
202122,CT1M00100P,SCUOLA SECONDARIA I GRADO,2,1,4,1
202122,NATDE3500L,SCUOLA SECONDARIA II GRADO,1,1,4,11
202122,CT1E82801D,SCUOLA PRIMARIA,3,1,7,3
202122,TO1M02200T,SCUOLA SECONDARIA I GRADO,2,1,12,13
202122,NA1E25300G,SCUOLA PRIMARIA,1,1,8,11
202122,SATD27500X,SCUOLA SECONDARIA II GRADO,2,1,0,2
202122,VR1E02100R,SCUOLA PRIMARIA,1,2,26,16
202122,RMPSIZ500B,SCUOLA SECONDARIA II GRADO,1,1,14,2
202122,RM1E113007,SCUOLA PRIMARIA,1,1,7,10
202122,RE1E00400N,SCUOLA PRIMARIA,2,1,10,6
202122,RM1E13300C,SCUOLA PRIMARIA,2,1,7,6
202122,MO1E012007,SCUOLA PRIMARIA,2,1,9,8
202122,MB1E03500G,SCUOLA PRIMARIA,1,2,26,19
202122,BGTD1D5000,SCUOLA SECONDARIA II GRADO,3,1,14,9
202122,PA1E005009,SCUOLA PRIMARIA,4,1,11,6
202122,BOPSHR500B,SCUOLA SECONDARIA II GRADO,4,1,22,4
202122,MIPSEN500E,SCUOLA SECONDARIA II GRADO,2,2,44,20
202122,SAPS06500Q,SCUOLA SECONDARIA II GRADO,2,1,2,2
202122,RMPMT1500R,SCUOLA SECONDARIA II GRADO,2,1,6,1
202122,SAPSNV500C,SCUOLA SECONDARIA II GRADO,2,1,6,4
202122,GE1E02800T,SCUOLA PRIMARIA,4,1,10,4
202122,VATB01500D,SCUOLA SECONDARIA II GRADO,2,1,17,4
202122,PS1E003007,SCUOLA PRIMARIA,3,1,16,4
202122,NA1E006008,SCUOLA PRIMARIA,4,2,23,15
202122,MI1E07900C,SCUOLA PRIMARIA,5,1,11,11
202122,VI1E001007,SCUOLA PRIMARIA,2,2,14,28
202122,PD1E01100C,SCUOLA PRIMARIA,3,1,12,4
202122,CHTF00500E,SCUOLA SECONDARIA II GRADO,5,1,10,0
202122,FRPSII500H,SCUOLA SECONDARIA II GRADO,4,1,5,3
202122,PD1E013004,SCUOLA PRIMARIA,2,2,21,17
202122,BSPME1500B,SCUOLA SECONDARIA II GRADO,4,1,11,10
202122,FI1E03100R,SCUOLA PRIMARIA,1,1,10,6
202122,NA1E20300E,SCUOLA PRIMARIA,2,1,14,13
202122,VT1E001006,SCUOLA PRIMARIA,4,1,12,11
202122,SARF195006,SCUOLA SECONDARIA II GRADO,5,2,18,51
202122,ME1E01200P,SCUOLA PRIMARIA,5,1,12,7
202122,VATB215007,SCUOLA SECONDARIA II GRADO,3,1,19,2
202122,FI1E00300L,SCUOLA PRIMARIA,2,1,5,11
202122,LCTDVP5000,SCUOLA SECONDARIA II GRADO,3,1,21,6
202122,MI1M07500A,SCUOLA SECONDARIA I GRADO,1,4,48,40
202122,MI1M104005,SCUOLA SECONDARIA I GRADO,1,1,8,17
202122,AV1ED9500V,SCUOLA PRIMARIA,4,1,2,0
202122,ARPM015009,SCUOLA SECONDARIA II GRADO,4,2,5,21
202122,CERIPM5008,SCUOLA SECONDARIA II GRADO,3,1,5,2
202122,CERH325008,SCUOLA SECONDARIA II GRADO,1,1,6,5
202122,CE1ELC500C,SCUOLA PRIMARIA,2,1,8,4
202122,NA1E02100A,SCUOLA PRIMARIA,1,1,3,8
202122,CE1EO0500I,SCUOLA PRIMARIA,1,1,5,11
202122,BS1E025002,SCUOLA PRIMARIA,2,1,8,4
202122,MI1EAE500E,SCUOLA PRIMARIA,4,1,7,9
202122,MI1M03600Q,SCUOLA SECONDARIA I GRADO,2,1,9,9
202122,MI1E11900N,SCUOLA PRIMARIA,4,1,11,11
202122,MI1E089003,SCUOLA PRIMARIA,5,1,2,8
202122,RM1E150006,SCUOLA PRIMARIA,1,1,6,7
202122,VRPSEM5005,SCUOLA SECONDARIA II GRADO,2,1,3,3
202122,VA1E011004,SCUOLA PRIMARIA,2,1,9,11
202122,LE1MO05005,SCUOLA SECONDARIA I GRADO,2,1,6,3
202122,MN1M002005,SCUOLA SECONDARIA I GRADO,3,1,13,6
202122,NATNHS5003,SCUOLA SECONDARIA II GRADO,4,1,4,1
202122,BO1M007003,SCUOLA SECONDARIA I GRADO,2,5,68,64
202122,FIPS00500D,SCUOLA SECONDARIA II GRADO,2,1,8,3
202122,PNTD7Z500U,SCUOLA SECONDARIA II GRADO,1,1,1,2
202122,RM1E16700G,SCUOLA PRIMARIA,3,1,15,11
202122,SARHE75006,SCUOLA SECONDARIA II GRADO,2,1,1,0
202122,BG1E006004,SCUOLA PRIMARIA,4,3,30,23
202122,PVTL025009,SCUOLA SECONDARIA II GRADO,4,1,4,1
202122,GO1E00100A,SCUOLA PRIMARIA,3,2,13,22
202122,NATDR0500L,SCUOLA SECONDARIA II GRADO,4,1,4,1
202122,RM1E21500Q,SCUOLA PRIMARIA,1,1,15,6
202122,TO1M054009,SCUOLA SECONDARIA I GRADO,1,2,25,33
202122,TO1E07500P,SCUOLA PRIMARIA,5,2,16,18
202122,SATD295005,SCUOLA SECONDARIA II GRADO,2,1,5,3
202122,SATDGN500Z,SCUOLA SECONDARIA II GRADO,2,1,4,13
202122,RE1E001006,SCUOLA PRIMARIA,3,1,10,13
202122,RMRF00500V,SCUOLA SECONDARIA II GRADO,5,2,14,46
202122,BGPL055009,SCUOLA SECONDARIA II GRADO,2,1,2,6
202122,MOPSMO5004,SCUOLA SECONDARIA II GRADO,4,1,2,1
202122,FR1E002005,SCUOLA PRIMARIA,1,1,9,4
202122,BOPS02500L,SCUOLA SECONDARIA II GRADO,5,1,17,13
202122,BSPSTZ5004,SCUOLA SECONDARIA II GRADO,3,1,7,6
202122,MIPS4M500V,SCUOLA SECONDARIA II GRADO,2,1,13,5
202122,TOPS005004,SCUOLA SECONDARIA II GRADO,4,2,17,12
202122,TOPS20500T,SCUOLA SECONDARIA II GRADO,3,1,21,9
202122,VRTN01500C,SCUOLA SECONDARIA II GRADO,5,1,10,9
202122,RM1E030004,SCUOLA PRIMARIA,2,1,8,9
202122,TV1E018009,SCUOLA PRIMARIA,5,2,24,18
202122,SAPMP9500T,SCUOLA SECONDARIA II GRADO,3,1,0,1
202122,RMPS285007,SCUOLA SECONDARIA II GRADO,3,1,7,2
202122,MIRFHT500U,SCUOLA SECONDARIA II GRADO,3,1,9,18
202122,LISL00500B,SCUOLA SECONDARIA II GRADO,2,1,2,3
202122,PR1E00300Q,SCUOLA PRIMARIA,1,1,4,6
202122,PO1M02000G,SCUOLA SECONDARIA I GRADO,2,3,22,46
202122,PRPM015008,SCUOLA SECONDARIA II GRADO,5,1,7,6
202122,CTPSNQ5002,SCUOLA SECONDARIA II GRADO,4,1,3,3
202122,NA1E241009,SCUOLA PRIMARIA,2,1,6,4
202122,MTTD01500D,SCUOLA SECONDARIA II GRADO,3,1,4,2
202122,NAPSQA500Q,SCUOLA SECONDARIA II GRADO,1,1,2,9
202122,MI1E074009,SCUOLA PRIMARIA,2,2,16,30
202122,BGPL01500V,SCUOLA SECONDARIA II GRADO,2,1,4,3
202122,PD1EOO500S,SCUOLA PRIMARIA,3,1,2,5
202122,MIPSEA5006,SCUOLA SECONDARIA II GRADO,2,1,9,4
202122,TOPS04500E,SCUOLA SECONDARIA II GRADO,1,2,36,23
202122,CSPMSA5002,SCUOLA SECONDARIA II GRADO,1,1,12,0
202122,FI1ECP5008,SCUOLA PRIMARIA,5,1,7,6
202122,NA1E18200P,SCUOLA PRIMARIA,3,2,9,17
202122,APTD5L500H,SCUOLA SECONDARIA II GRADO,4,1,3,1
202122,RMPS335003,SCUOLA SECONDARIA II GRADO,4,1,18,9
202122,MEPS01500B,SCUOLA SECONDARIA II GRADO,4,1,3,4
202122,NA1E00400L,SCUOLA PRIMARIA,2,1,2,3
202122,NA1E015003,SCUOLA PRIMARIA,3,1,8,4
202122,LCRF085005,SCUOLA SECONDARIA II GRADO,2,1,2,7
202122,MIPL125001,SCUOLA SECONDARIA II GRADO,3,8,41,153
202122,MIPM07500B,SCUOLA SECONDARIA II GRADO,5,1,2,23
202122,MI1M076006,SCUOLA SECONDARIA I GRADO,1,3,27,21
202122,TO1E03000G,SCUOLA PRIMARIA,2,1,7,8
202122,NA1E22300Q,SCUOLA PRIMARIA,2,2,33,17
202122,RMTNIF500Z,SCUOLA SECONDARIA II GRADO,5,2,20,20
202122,NATL175003,SCUOLA SECONDARIA II GRADO,3,1,1,5
202122,PATD43500N,SCUOLA SECONDARIA II GRADO,3,2,3,0
202122,NA1MT6500T,SCUOLA SECONDARIA I GRADO,1,1,8,3
202122,MI1E090007,SCUOLA PRIMARIA,4,1,5,3
202122,NA1M032002,SCUOLA SECONDARIA I GRADO,2,1,6,7
202122,RM1E198007,SCUOLA PRIMARIA,1,2,15,14
202122,METD08500D,SCUOLA SECONDARIA II GRADO,3,1,2,0
202122,RM1E15200T,SCUOLA PRIMARIA,3,1,14,12
202122,RGTD105002,SCUOLA SECONDARIA II GRADO,5,1,14,8
202122,MB1EQT500D,SCUOLA PRIMARIA,2,1,9,11
202122,NA1E14700B,SCUOLA PRIMARIA,3,1,9,8
202122,LE1E00600T,SCUOLA PRIMARIA,5,1,8,13
202122,NARHV2500V,SCUOLA SECONDARIA II GRADO,2,1,3,0
202122,MB1M009008,SCUOLA SECONDARIA I GRADO,1,2,31,17
202122,FIPL06500X,SCUOLA SECONDARIA II GRADO,2,1,2,10
202122,AGTD02500N,SCUOLA SECONDARIA II GRADO,4,1,1,3
202122,NA1E226007,SCUOLA PRIMARIA,3,1,11,4
202122,SARH13500E,SCUOLA SECONDARIA II GRADO,1,1,1,2
202122,BG1E00900G,SCUOLA PRIMARIA,2,1,6,6
202122,BG1M02500P,SCUOLA SECONDARIA I GRADO,2,2,21,16
202122,RM1M04700P,SCUOLA SECONDARIA I GRADO,2,1,10,9
202122,TVPL75500A,SCUOLA SECONDARIA II GRADO,2,1,8,9
202122,TVPSN55005,SCUOLA SECONDARIA II GRADO,1,2,6,5
202122,MIRF105007,SCUOLA SECONDARIA II GRADO,5,1,4,21
202122,NATD305004,SCUOLA SECONDARIA II GRADO,5,4,45,33
202122,MIPM1R500Q,SCUOLA SECONDARIA II GRADO,4,1,4,8
202122,TO1E05100L,SCUOLA PRIMARIA,5,1,8,9
202122,RMTD165001,SCUOLA SECONDARIA II GRADO,4,1,2,0
202122,MI1E02200L,SCUOLA PRIMARIA,1,1,10,12
202122,RM1E08900G,SCUOLA PRIMARIA,2,1,5,11
202122,NA1E094004,SCUOLA PRIMARIA,1,1,10,7
202122,FO1M00600E,SCUOLA SECONDARIA I GRADO,2,2,28,20
202122,BSRF06500X,SCUOLA SECONDARIA II GRADO,5,1,6,20
202122,BO1E00800N,SCUOLA PRIMARIA,2,1,10,7
202122,MIPS415006,SCUOLA SECONDARIA II GRADO,4,1,13,2
202122,NAPS5M500T,SCUOLA SECONDARIA II GRADO,3,1,8,6
202122,CS1E002006,SCUOLA PRIMARIA,5,1,7,7
202122,AP1E005007,SCUOLA PRIMARIA,2,1,9,7
202122,NA1E205006,SCUOLA PRIMARIA,5,1,8,5
202122,RM1E02600C,SCUOLA PRIMARIA,4,3,34,32
202122,VT1M00400V,SCUOLA SECONDARIA I GRADO,1,1,6,12
202122,RM1E02000D,SCUOLA PRIMARIA,4,1,12,11
202122,LISL015002,SCUOLA SECONDARIA II GRADO,3,5,13,40
202122,LIPL01500X,SCUOLA SECONDARIA II GRADO,3,1,0,2
202122,POPS00500D,SCUOLA SECONDARIA II GRADO,3,1,6,7
202122,NA1E23700N,SCUOLA PRIMARIA,5,1,15,5
202122,TO1EDV500F,SCUOLA PRIMARIA,5,1,5,2
202122,AVTD075001,SCUOLA SECONDARIA II GRADO,3,1,5,1
202122,BGPMVO500T,SCUOLA SECONDARIA II GRADO,2,1,14,20
202122,NA1E119007,SCUOLA PRIMARIA,3,2,11,13
202122,RMPSAD500D,SCUOLA SECONDARIA II GRADO,3,1,11,0
202122,NA1E13100T,SCUOLA PRIMARIA,3,1,14,2
202122,BGTB015001,SCUOLA SECONDARIA II GRADO,2,3,50,9
202122,VIPS3I500B,SCUOLA SECONDARIA II GRADO,5,2,23,15
202122,RMPSBI5001,SCUOLA SECONDARIA II GRADO,2,1,18,5
202122,FRTFF6500V,SCUOLA SECONDARIA II GRADO,4,1,3,0
202122,MIPS8E5005,SCUOLA SECONDARIA II GRADO,4,1,3,2
202122,LC1E003005,SCUOLA PRIMARIA,4,2,19,24
202122,RMPS265002,SCUOLA SECONDARIA II GRADO,4,1,16,14
202122,CO1M02300T,SCUOLA SECONDARIA I GRADO,3,1,13,10
202122,CO1M01100G,SCUOLA SECONDARIA I GRADO,3,2,24,10
202122,VAPS785001,SCUOLA SECONDARIA II GRADO,3,1,13,12
202122,PETN015009,SCUOLA SECONDARIA II GRADO,1,1,0,2
202122,VAPSDE500S,SCUOLA SECONDARIA II GRADO,3,1,15,6
202122,RMPMBG500A,SCUOLA SECONDARIA II GRADO,1,1,4,4
202122,MSPSI35008,SCUOLA SECONDARIA II GRADO,4,1,3,0
202122,MIPM0O500U,SCUOLA SECONDARIA II GRADO,1,1,9,9
202122,ENTDID500H,SCUOLA SECONDARIA II GRADO,4,1,0,1
202122,NA1E27300R,SCUOLA PRIMARIA,4,1,9,8
202122,VA1E004001,SCUOLA PRIMARIA,5,1,12,11
202122,VA1E00600L,SCUOLA PRIMARIA,3,1,7,9
202122,VTPMI8500B,SCUOLA SECONDARIA II GRADO,1,1,3,3
202122,TO1M02200T,SCUOLA SECONDARIA I GRADO,3,1,10,8
202122,RM1E19500Q,SCUOLA PRIMARIA,1,1,8,8
202122,METDP0500I,SCUOLA SECONDARIA II GRADO,4,1,1,0
202122,RE1M008006,SCUOLA SECONDARIA I GRADO,1,1,11,14
202122,RGRHH6500Z,SCUOLA SECONDARIA II GRADO,1,1,5,3
202122,RMPC29500P,SCUOLA SECONDARIA II GRADO,5,1,9,6
202122,CAPS8T5007,SCUOLA SECONDARIA II GRADO,1,1,2,2
202122,NARHR7500Q,SCUOLA SECONDARIA II GRADO,5,3,50,48
202122,AGTD00500C,SCUOLA SECONDARIA II GRADO,1,1,4,0
202122,CETB015007,SCUOLA SECONDARIA II GRADO,5,1,10,0
202122,UD1E00400Q,SCUOLA PRIMARIA,4,1,9,6
202122,TVPM4Q500B,SCUOLA SECONDARIA II GRADO,2,1,3,7
202122,RM1M05000E,SCUOLA SECONDARIA I GRADO,1,2,19,15
202122,PASD01500G,SCUOLA SECONDARIA II GRADO,2,2,8,15
